"customer_id","year","quarter","how_likely_are_you_to_recommend_insider_to_a_friend_or_colleague","how_would_you_rate_the_value_you_gain_from_our_company","please_rate_the_overall_quality_of_our_products","please_rate_the_usability_of_the_panel","customer_age_months","mrr_num","total_revenue_num","help_ticket_count","help_ticket_lead_time_hours","company_newsletter_interaction_count","product_bug_task_count","region","vertical","subvertical","status","customer_level","log_mrr","log_total_revenue","revenue_per_ticket","tickets_per_month","mrr_per_month","avg_satisfaction","satisfaction_sd","lead_time_per_ticket","high_support","engaged_newsletter","bugs_per_month","low_value_high_pain","mature_unhappy_customer"
"CUS-1461950",2022,2.4,8.6,4.8,4.6,4.2,26,364,0,2,223,0,133,"Russia","Healthcare","Hospital and Dentistry","Retained","Long-tail",5.89989735358249,0,0,0.0769230769230769,0,5.55,2.04857674170793,74.3333333333333,0,0,5.11538461538461,0,0
"CUS-1461950",2022,2.4,8.6,4.8,4.6,4.2,26,364,0,2,223,0,135,"Russia","Healthcare","Hospital and Dentistry","Retained","Long-tail",5.89989735358249,0,0,0.0769230769230769,0,5.55,2.04857674170793,74.3333333333333,0,0,5.19230769230769,0,0
"CUS-1462000",2022,2,8.4,3.6,3.8,4.4,26,4828,70291060,69,1144,0,173,"CEE","Retail","Home and Furniture","Retained","Enterprise",8.48239468587354,18.0681551936462,1004158,2.65384615384615,2703502.30769231,5.05,2.25905584998099,16.3428571428571,1,0,6.65384615384615,0,0
"CUS-1462000",2022,2,8.4,3.6,3.8,4.4,26,4828,70291060,69,1144,0,157,"CEE","Retail","Home and Furniture","Retained","Enterprise",8.48239468587354,18.0681551936462,1004158,2.65384615384615,2703502.30769231,5.05,2.25905584998099,16.3428571428571,1,0,6.03846153846154,0,0
"CUS-1462000",2022,2,8.4,3.6,3.8,4.4,26,4828,70291060,69,1144,0,66,"CEE","Retail","Home and Furniture","Retained","Enterprise",8.48239468587354,18.0681551936462,1004158,2.65384615384615,2703502.30769231,5.05,2.25905584998099,16.3428571428571,1,0,2.53846153846154,0,0
"CUS-1462000",2022,2,8.4,3.6,3.8,4.4,26,4828,70291060,69,1144,0,163,"CEE","Retail","Home and Furniture","Retained","Enterprise",8.48239468587354,18.0681551936462,1004158,2.65384615384615,2703502.30769231,5.05,2.25905584998099,16.3428571428571,1,0,6.26923076923077,0,0
"CUS-1462000",2022,2,8.4,3.6,3.8,4.4,26,4828,70291060,69,1144,0,197,"CEE","Retail","Home and Furniture","Retained","Enterprise",8.48239468587354,18.0681551936462,1004158,2.65384615384615,2703502.30769231,5.05,2.25905584998099,16.3428571428571,1,0,7.57692307692308,0,0
"CUS-1462300",2022,2.33,10,4.67,4.33,4.33,26,3585,57458,30,801,0,152,"MENA","Retail","Fashion Retailer","Retained","Semi-Enterprise",8.18479265416508,10.9588269289708,1853.48387096774,1.15384615384615,2209.92307692308,5.8325,2.78295256876577,25.8387096774194,1,0,5.84615384615385,0,0
"CUS-1462300",2022,2.33,10,4.67,4.33,4.33,26,3585,57458,30,801,0,165,"MENA","Retail","Fashion Retailer","Retained","Semi-Enterprise",8.18479265416508,10.9588269289708,1853.48387096774,1.15384615384615,2209.92307692308,5.8325,2.78295256876577,25.8387096774194,1,0,6.34615384615385,0,0
"CUS-1463000",2022,1.86,9.29,5,4.29,3.86,25,7191,399992,5,540,0,166,"South Cone","Finance","Banking","Retained","Enterprise",8.88072457615146,12.899202325937,66665.3333333333,0.2,15999.68,5.61,2.49795916700013,90,0,0,6.64,0,0
"CUS-1463000",2022,1.86,9.29,5,4.29,3.86,25,7191,399992,5,540,0,197,"South Cone","Finance","Banking","Retained","Enterprise",8.88072457615146,12.899202325937,66665.3333333333,0.2,15999.68,5.61,2.49795916700013,90,0,0,7.88,0,0
"CUS-1463000",2022,1.86,9.29,5,4.29,3.86,25,7191,399992,5,540,0,168,"South Cone","Finance","Banking","Retained","Enterprise",8.88072457615146,12.899202325937,66665.3333333333,0.2,15999.68,5.61,2.49795916700013,90,0,0,6.72,0,0
"CUS-1463000",2022,1.86,9.29,5,4.29,3.86,25,7191,399992,5,540,0,108,"South Cone","Finance","Banking","Retained","Enterprise",8.88072457615146,12.899202325937,66665.3333333333,0.2,15999.68,5.61,2.49795916700013,90,0,0,4.32,0,0
"CUS-1463000",2022,1.86,9.29,5,4.29,3.86,25,7191,399992,5,540,0,124,"South Cone","Finance","Banking","Retained","Enterprise",8.88072457615146,12.899202325937,66665.3333333333,0.2,15999.68,5.61,2.49795916700013,90,0,0,4.96,0,0
"CUS-1463400",2022,1.5,7.5,4,4,3.5,25,13876,399992,29,659,0,185,"Hong Kong","Other","Other","Churn","Enterprise",9.53798807237101,12.899202325937,13333.0666666667,1.16,15999.68,4.75,1.84842275106824,21.9666666666667,1,0,7.4,0,0
"CUS-1463400",2022,1.5,7.5,4,4,3.5,25,13876,399992,29,659,0,152,"Hong Kong","Other","Other","Churn","Enterprise",9.53798807237101,12.899202325937,13333.0666666667,1.16,15999.68,4.75,1.84842275106824,21.9666666666667,1,0,6.08,0,0
"CUS-1463600",2022,2,6.25,3.75,3.75,3.75,27,1000,69604,2,535,0,139,"Turkey","Automotive","Automotive","Churn","Semi-Enterprise",6.90875477931522,11.1505916828227,23201.3333333333,0.0740740740740741,2577.92592592593,4.375,1.25,178.333333333333,0,0,5.14814814814815,0,0
"CUS-1463600",2022,2,6.25,3.75,3.75,3.75,27,1000,69604,2,535,0,61,"Turkey","Automotive","Automotive","Churn","Semi-Enterprise",6.90875477931522,11.1505916828227,23201.3333333333,0.0740740740740741,2577.92592592593,4.375,1.25,178.333333333333,0,0,2.25925925925926,0,0
"CUS-1464100",2022,2.5,8,4.25,4.25,4,24,34700,399992,10,456,6,164,"Vietnam","Finance","Banking","Retained","Enterprise",10.4545237839635,12.899202325937,36362.9090909091,0.416666666666667,16666.3333333333,5.125,1.92028643696715,41.4545454545455,0,1,6.83333333333333,0,0
"CUS-1464100",2022,2.5,8,4.25,4.25,4,24,34700,399992,10,456,6,154,"Vietnam","Finance","Banking","Retained","Enterprise",10.4545237839635,12.899202325937,36362.9090909091,0.416666666666667,16666.3333333333,5.125,1.92028643696715,41.4545454545455,0,1,6.41666666666667,0,0
"CUS-1464100",2022,2.5,8,4.25,4.25,4,24,34700,399992,10,456,6,127,"Vietnam","Finance","Banking","Retained","Enterprise",10.4545237839635,12.899202325937,36362.9090909091,0.416666666666667,16666.3333333333,5.125,1.92028643696715,41.4545454545455,0,1,5.29166666666667,0,0
"CUS-1464100",2022,2.5,8,4.25,4.25,4,24,34700,399992,10,456,6,155,"Vietnam","Finance","Banking","Retained","Enterprise",10.4545237839635,12.899202325937,36362.9090909091,0.416666666666667,16666.3333333333,5.125,1.92028643696715,41.4545454545455,0,1,6.45833333333333,0,0
"CUS-1464200",2022,2.33,7.67,4.33,4.33,4.33,14,1302,14779,6,451,0,153,"Vietnam","Retail","Fashion Retailer","Retained","Long-tail",7.17242457712485,9.60103019450219,2111.28571428571,0.428571428571429,1055.64285714286,5.165,1.67,64.4285714285714,0,0,10.9285714285714,0,0
"CUS-1464200",2022,2.33,7.67,4.33,4.33,4.33,14,1302,14779,6,451,0,113,"Vietnam","Retail","Fashion Retailer","Retained","Long-tail",7.17242457712485,9.60103019450219,2111.28571428571,0.428571428571429,1055.64285714286,5.165,1.67,64.4285714285714,0,0,8.07142857142857,0,0
"CUS-1464200",2022,2.33,7.67,4.33,4.33,4.33,14,1302,14779,6,451,0,194,"Vietnam","Retail","Fashion Retailer","Retained","Long-tail",7.17242457712485,9.60103019450219,2111.28571428571,0.428571428571429,1055.64285714286,5.165,1.67,64.4285714285714,0,0,13.8571428571429,0,0
"CUS-1465950",2022,2,8.33,4,4,4,25,1493,1159,11,376,0,168,"MENA","Classifieds","Classifieds","Retained","Long-tail",7.30921236569276,7.05617528410041,96.5833333333333,0.44,46.36,5.0825,2.165,31.3333333333333,0,0,6.72,0,0
"CUS-1465950",2022,2,8.33,4,4,4,25,1493,1159,11,376,0,110,"MENA","Classifieds","Classifieds","Retained","Long-tail",7.30921236569276,7.05617528410041,96.5833333333333,0.44,46.36,5.0825,2.165,31.3333333333333,0,0,4.4,0,0
"CUS-1465950",2022,2,8.33,4,4,4,25,1493,1159,11,376,0,156,"MENA","Classifieds","Classifieds","Retained","Long-tail",7.30921236569276,7.05617528410041,96.5833333333333,0.44,46.36,5.0825,2.165,31.3333333333333,0,0,6.24,0,0
"CUS-1465950",2022,2,8.33,4,4,4,25,1493,1159,11,376,0,172,"MENA","Classifieds","Classifieds","Retained","Long-tail",7.30921236569276,7.05617528410041,96.5833333333333,0.44,46.36,5.0825,2.165,31.3333333333333,0,0,6.88,0,0
"CUS-1465950",2022,2,8.33,4,4,4,25,1493,1159,11,376,0,65,"MENA","Classifieds","Classifieds","Retained","Long-tail",7.30921236569276,7.05617528410041,96.5833333333333,0.44,46.36,5.0825,2.165,31.3333333333333,0,0,2.6,0,0
"CUS-1466200",2022,2,7.75,4.25,4,4,26,1731,53229,7,1352,0,160,"Indonesia","Retail","Cosmetics","Retained","Semi-Enterprise",7.45703208912238,10.8823774261668,6653.625,0.269230769230769,2047.26923076923,5,1.83711730708738,169,0,0,6.15384615384615,0,0
"CUS-1466200",2022,2,7.75,4.25,4,4,26,1731,53229,7,1352,0,158,"Indonesia","Retail","Cosmetics","Retained","Semi-Enterprise",7.45703208912238,10.8823774261668,6653.625,0.269230769230769,2047.26923076923,5,1.83711730708738,169,0,0,6.07692307692308,0,0
"CUS-1466300",2022,3,9,4,4,3,14,5296,344147,22,1510,0,162,"Australia","Retail","Fashion Retailer","Retained","Enterprise",8.57489590154453,12.7488270763902,14962.9130434783,1.57142857142857,24581.9285714286,5,2.70801280154532,65.6521739130435,1,0,11.5714285714286,0,0
"CUS-1466350",2022,3,9,4,4,4,14,576,60402,19,2281,0,175,"Australia","Retail","Fashion Retailer","Retained","Enterprise",6.3578422665081,11.0087940515636,3020.1,1.35714285714286,4314.42857142857,5.25,2.5,114.05,0,0,12.5,0,0
"CUS-1467200",2022,1,8,4,4,4,24,1520,7886,10,425,0,184,"South Cone","Real Estate","Real Estate","Retained","Long-tail",7.32712329225929,8.97297111339799,716.909090909091,0.416666666666667,328.583333333333,5,2,38.6363636363636,0,0,7.66666666666667,0,0
"CUS-1467200",2022,1,8,4,4,4,24,1520,7886,10,425,0,166,"South Cone","Real Estate","Real Estate","Retained","Long-tail",7.32712329225929,8.97297111339799,716.909090909091,0.416666666666667,328.583333333333,5,2,38.6363636363636,0,0,6.91666666666667,0,0
"CUS-1467650",2022,1.67,7.67,4,4.33,4.5,26,11318,2681650,8,1257,0,178,"United Kingdom","Retail","Cosmetics","Retained","Enterprise",9.33423800863242,14.8019432075855,297961.111111111,0.307692307692308,103140.384615385,5.125,1.70931760263172,139.666666666667,0,0,6.84615384615385,0,0
"CUS-1467750",2022,1.8,10,4.8,3.8,4.6,25,1014,329883,89,1121,0,145,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.92264389147589,12.7064963564952,3665.36666666667,3.56,13195.32,5.8,2.83313724811677,12.4555555555556,1,0,5.8,1,0
"CUS-1467750",2022,1.8,10,4.8,3.8,4.6,25,1014,329883,89,1121,0,120,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.92264389147589,12.7064963564952,3665.36666666667,3.56,13195.32,5.8,2.83313724811677,12.4555555555556,1,0,4.8,1,0
"CUS-1467750",2022,1.8,10,4.8,3.8,4.6,25,1014,329883,89,1121,0,178,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.92264389147589,12.7064963564952,3665.36666666667,3.56,13195.32,5.8,2.83313724811677,12.4555555555556,1,0,7.12,1,0
"CUS-1467900",2022,3,7,3,3,2,24,5560,399992,17,341,0,62,"United Kingdom","Retail","Fashion Retailer","Churn","Enterprise",8.62353322718756,12.899202325937,22221.7777777778,0.708333333333333,16666.3333333333,3.75,2.21735578260835,18.9444444444444,0,0,2.58333333333333,0,0
"CUS-1468200",2022,2.25,9.5,4.75,4.5,3.5,24,3200,3321232,74,1326,4,140,"Turkey","Gaming","Gaming","Retained","Enterprise",8.07121853996986,15.0158466574883,44283.0933333333,3.08333333333333,138384.666666667,5.5625,2.679979788481,17.68,1,1,5.83333333333333,0,0
"CUS-1468200",2022,2.25,9.5,4.75,4.5,3.5,24,3200,3321232,74,1326,4,105,"Turkey","Gaming","Gaming","Retained","Enterprise",8.07121853996986,15.0158466574883,44283.0933333333,3.08333333333333,138384.666666667,5.5625,2.679979788481,17.68,1,1,4.375,0,0
"CUS-1468300",2022,2.33,10,4.67,4.67,4,24,1571,0,2,1985,0,145,"Turkey","Automotive","Automotive","Retained","Enterprise",7.36010397298915,0,0,0.0833333333333333,0,5.835,2.79457211990196,661.666666666667,0,0,6.04166666666667,0,0
"CUS-1468300",2022,2.33,10,4.67,4.67,4,24,1571,0,2,1985,0,178,"Turkey","Automotive","Automotive","Retained","Enterprise",7.36010397298915,0,0,0.0833333333333333,0,5.835,2.79457211990196,661.666666666667,0,0,7.41666666666667,0,0
"CUS-1468500",2022,2.5,7.75,4,4,3.75,25,1189,78,1,918,0,188,"MENA","Healthcare","Pharmaceuticals","Retained","Long-tail",7.08170858610557,4.36944785246702,39,0.04,3.12,4.875,1.92028643696715,459,0,0,7.52,0,0
"CUS-1468500",2022,2.5,7.75,4,4,3.75,25,1189,78,1,918,0,196,"MENA","Healthcare","Pharmaceuticals","Retained","Long-tail",7.08170858610557,4.36944785246702,39,0.04,3.12,4.875,1.92028643696715,459,0,0,7.84,0,0
"CUS-1468500",2022,2.5,7.75,4,4,3.75,25,1189,78,1,918,0,151,"MENA","Healthcare","Pharmaceuticals","Retained","Long-tail",7.08170858610557,4.36944785246702,39,0.04,3.12,4.875,1.92028643696715,459,0,0,6.04,0,0
"CUS-1468500",2022,2.5,7.75,4,4,3.75,25,1189,78,1,918,0,169,"MENA","Healthcare","Pharmaceuticals","Retained","Long-tail",7.08170858610557,4.36944785246702,39,0.04,3.12,4.875,1.92028643696715,459,0,0,6.76,0,0
"CUS-1468650",2022,1,8,3,4,3,21,1770,399992,5,455,0,190,"MENA","Finance","Banking","Retained","Enterprise",7.47929963778283,12.899202325937,66665.3333333333,0.238095238095238,19047.2380952381,4.5,2.38047614284762,75.8333333333333,0,0,9.04761904761905,0,0
"CUS-1468650",2022,1,8,3,4,3,21,1770,399992,5,455,0,183,"MENA","Finance","Banking","Retained","Enterprise",7.47929963778283,12.899202325937,66665.3333333333,0.238095238095238,19047.2380952381,4.5,2.38047614284762,75.8333333333333,0,0,8.71428571428571,0,0
"CUS-1468700",2022,2.67,7,3.83,4,3.67,25,4556,258675,8,326,0,165,"Benelux","Healthcare","Pharmaceuticals","Retained","Enterprise",8.42441979126388,12.4633315923205,28741.6666666667,0.32,10347,4.625,1.58905632373431,36.2222222222222,0,0,6.6,0,0
"CUS-1468700",2022,2.67,7,3.83,4,3.67,25,4556,258675,8,326,0,181,"Benelux","Healthcare","Pharmaceuticals","Retained","Enterprise",8.42441979126388,12.4633315923205,28741.6666666667,0.32,10347,4.625,1.58905632373431,36.2222222222222,0,0,7.24,0,0
"CUS-1468700",2022,2.67,7,3.83,4,3.67,25,4556,258675,8,326,0,175,"Benelux","Healthcare","Pharmaceuticals","Retained","Enterprise",8.42441979126388,12.4633315923205,28741.6666666667,0.32,10347,4.625,1.58905632373431,36.2222222222222,0,0,7,0,0
"CUS-1468700",2022,2.67,7,3.83,4,3.67,25,4556,258675,8,326,0,179,"Benelux","Healthcare","Pharmaceuticals","Retained","Enterprise",8.42441979126388,12.4633315923205,28741.6666666667,0.32,10347,4.625,1.58905632373431,36.2222222222222,0,0,7.16,0,0
"CUS-1468750",2022,3,7,4,4,4,24,1568,7886,11,687.5,0,175,"Indonesia","Finance","Credit, Loans and P2P","Retained","Long-tail",7.35819375273303,8.97297111339799,657.166666666667,0.458333333333333,328.583333333333,4.75,1.5,57.2916666666667,0,0,7.29166666666667,0,0
"CUS-1468800",2022,2.67,8.67,4.67,4.67,4.67,22,1225,7886,3,304,0,142,"Indonesia","Finance","Credit, Loans and P2P","Retained","Long-tail",7.11151211649616,8.97297111339799,1971.5,0.136363636363636,358.454545454545,5.67,2,76,0,0,6.45454545454545,0,0
"CUS-1468800",2022,2.67,8.67,4.67,4.67,4.67,22,1225,7886,3,304,0,135,"Indonesia","Finance","Credit, Loans and P2P","Retained","Long-tail",7.11151211649616,8.97297111339799,1971.5,0.136363636363636,358.454545454545,5.67,2,76,0,0,6.13636363636364,0,0
"CUS-1469250",2022,2.33,8.33,4.33,4.33,4.33,24,444,0,11,687.5,0,171,"Turkey","Retail","Entertainment and Ticketing","Retained","Long-tail",6.09807428216624,0,0,0.458333333333333,0,5.33,2,57.2916666666667,0,0,7.125,0,0
"CUS-1469250",2022,2.33,8.33,4.33,4.33,4.33,24,444,0,11,687.5,0,144,"Turkey","Retail","Entertainment and Ticketing","Retained","Long-tail",6.09807428216624,0,0,0.458333333333333,0,5.33,2,57.2916666666667,0,0,6,0,0
"CUS-1469550",2022,1,7,4,4,4,23,6579,160273,33,562,0,169,"France","Transportation and Logistics","Transportation and Logistics","Retained","Enterprise",8.79179002431936,11.9846401295598,4713.91176470588,1.43478260869565,6968.39130434783,4.75,1.5,16.5294117647059,1,0,7.34782608695652,0,0
"CUS-1469800",2022,2,7.67,4.33,3.67,3.33,24,2590,36309,9,365,0,88,"Taiwan","Retail","Home and Furniture","Retained","Semi-Enterprise",7.85979918056211,10.4998484644084,3630.9,0.375,1512.875,4.75,1.99044383660194,36.5,0,0,3.66666666666667,0,0
"CUS-1469800",2022,2,7.67,4.33,3.67,3.33,24,2590,36309,9,365,0,190,"Taiwan","Retail","Home and Furniture","Retained","Semi-Enterprise",7.85979918056211,10.4998484644084,3630.9,0.375,1512.875,4.75,1.99044383660194,36.5,0,0,7.91666666666667,0,0
"CUS-1469800",2022,2,7.67,4.33,3.67,3.33,24,2590,36309,9,365,0,195,"Taiwan","Retail","Home and Furniture","Retained","Semi-Enterprise",7.85979918056211,10.4998484644084,3630.9,0.375,1512.875,4.75,1.99044383660194,36.5,0,0,8.125,0,0
"CUS-1470050",2022,2.75,6,3.25,3.75,3.75,24,2419,231781,11,757,0,180,"Taiwan","Retail","Consumer Electronics","Retained","Semi-Enterprise",7.79152281915073,12.3535525537234,19315.0833333333,0.458333333333333,9657.54166666667,4.1875,1.23110722522451,63.0833333333333,0,0,7.5,0,0
"CUS-1470050",2022,2.75,6,3.25,3.75,3.75,24,2419,231781,11,757,0,94,"Taiwan","Retail","Consumer Electronics","Retained","Semi-Enterprise",7.79152281915073,12.3535525537234,19315.0833333333,0.458333333333333,9657.54166666667,4.1875,1.23110722522451,63.0833333333333,0,0,3.91666666666667,0,0
"CUS-1470050",2022,2.75,6,3.25,3.75,3.75,24,2419,231781,11,757,0,193,"Taiwan","Retail","Consumer Electronics","Retained","Semi-Enterprise",7.79152281915073,12.3535525537234,19315.0833333333,0.458333333333333,9657.54166666667,4.1875,1.23110722522451,63.0833333333333,0,0,8.04166666666667,0,0
"CUS-1470750",2022,2,6,2,3,4,23,7603,739056,16,413,0,69,"Benelux","Retail","Gardening","Retained","Enterprise",8.93642970360832,13.5131303282143,43473.8823529412,0.695652173913043,32132.8695652174,3.75,1.70782512765993,24.2941176470588,0,0,3,0,0
"CUS-1470800",2022,1,6,3,3,3,22,4500,9789,38,1301,0,96,"Indonesia","Healthcare","Hospital and Dentistry","Retained","Enterprise",8.41205487329293,9.18911673552456,251,1.72727272727273,444.954545454545,3.75,1.5,33.3589743589744,1,0,4.36363636363636,0,0
"CUS-1470950",2022,1.83,7.33,4,3.83,3.83,22,14297,732199,30,366,3,160,"Thailand","Retail","Marketplace","Retained","Enterprise",9.5678749463268,13.5038089796683,23619.3225806452,1.36363636363636,33281.7727272727,4.7475,1.72353077527886,11.8064516129032,1,1,7.27272727272727,0,0
"CUS-1470950",2022,1.83,7.33,4,3.83,3.83,22,14297,732199,30,366,3,191,"Thailand","Retail","Marketplace","Retained","Enterprise",9.5678749463268,13.5038089796683,23619.3225806452,1.36363636363636,33281.7727272727,4.7475,1.72353077527886,11.8064516129032,1,1,8.68181818181818,0,0
"CUS-1470950",2022,1.83,7.33,4,3.83,3.83,22,14297,732199,30,366,3,119,"Thailand","Retail","Marketplace","Retained","Enterprise",9.5678749463268,13.5038089796683,23619.3225806452,1.36363636363636,33281.7727272727,4.7475,1.72353077527886,11.8064516129032,1,1,5.40909090909091,0,0
"CUS-1470950",2022,1.83,7.33,4,3.83,3.83,22,14297,732199,30,366,3,49,"Thailand","Retail","Marketplace","Retained","Enterprise",9.5678749463268,13.5038089796683,23619.3225806452,1.36363636363636,33281.7727272727,4.7475,1.72353077527886,11.8064516129032,1,1,2.22727272727273,0,0
"CUS-1470950",2022,1.83,7.33,4,3.83,3.83,22,14297,732199,30,366,3,151,"Thailand","Retail","Marketplace","Retained","Enterprise",9.5678749463268,13.5038089796683,23619.3225806452,1.36363636363636,33281.7727272727,4.7475,1.72353077527886,11.8064516129032,1,1,6.86363636363636,0,0
"CUS-1471600",2022,2,9,4.5,2,4,19,8341,467337,62,621,0,189,"Hong Kong","Retail","Jewelry and Accessories","Retained","Enterprise",9.02905827475689,13.0548080435934,7418.04761904762,3.26315789473684,24596.6842105263,4.875,2.95451631687264,9.85714285714286,1,0,9.94736842105263,0,0
"CUS-1472200",2022,2.25,8.5,4,4,3.75,23,700,220781,3,1761,0,192,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.55250788703459,12.3049310683229,55195.25,0.130434782608696,9599.17391304348,5.0625,2.29469496883573,440.25,0,0,8.34782608695652,0,0
"CUS-1472200",2022,2.25,8.5,4,4,3.75,23,700,220781,3,1761,0,150,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.55250788703459,12.3049310683229,55195.25,0.130434782608696,9599.17391304348,5.0625,2.29469496883573,440.25,0,0,6.52173913043478,0,0
"CUS-1472200",2022,2.25,8.5,4,4,3.75,23,700,220781,3,1761,0,173,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.55250788703459,12.3049310683229,55195.25,0.130434782608696,9599.17391304348,5.0625,2.29469496883573,440.25,0,0,7.52173913043478,0,0
"CUS-1472200",2022,2.25,8.5,4,4,3.75,23,700,220781,3,1761,0,169,"Turkey","Retail","Fashion Retailer","Retained","Enterprise",6.55250788703459,12.3049310683229,55195.25,0.130434782608696,9599.17391304348,5.0625,2.29469496883573,440.25,0,0,7.34782608695652,0,0
"CUS-1472300",2022,3,7.67,4,4,4.67,18,7975,0,19,606,0,195,"Indonesia","Retail","Marketplace","Retained","Enterprise",8.98419231164167,0,0,1.05555555555556,0,5.085,1.75203690980908,30.3,0,0,10.8333333333333,0,0
"CUS-1472300",2022,3,7.67,4,4,4.67,18,7975,0,19,606,0,170,"Indonesia","Retail","Marketplace","Retained","Enterprise",8.98419231164167,0,0,1.05555555555556,0,5.085,1.75203690980908,30.3,0,0,9.44444444444444,0,0
"CUS-1472300",2022,3,7.67,4,4,4.67,18,7975,0,19,606,0,150,"Indonesia","Retail","Marketplace","Retained","Enterprise",8.98419231164167,0,0,1.05555555555556,0,5.085,1.75203690980908,30.3,0,0,8.33333333333333,0,0
"CUS-1472500",2022,3,8,4,4,5,15,2000,58140,17,343,0,177,"Indonesia","Travel","Hotels and Accommodation","Retained","Enterprise",7.60140233458373,10.9706263738274,3230,1.13333333333333,3876,5.25,1.89296944860009,19.0555555555556,0,0,11.8,0,0
"CUS-1472600",2022,2.67,6.33,3.33,3.33,3.67,16,2750,15086447,4,1939,0,83,"Singapore","Retail","Fashion Retailer","Retained","Enterprise",7.91971976092457,16.529307415362,3017289.4,0.25,942902.9375,4.165,1.45220521965733,387.8,0,0,5.1875,0,0
"CUS-1472600",2022,2.67,6.33,3.33,3.33,3.67,16,2750,15086447,4,1939,0,187,"Singapore","Retail","Fashion Retailer","Retained","Enterprise",7.91971976092457,16.529307415362,3017289.4,0.25,942902.9375,4.165,1.45220521965733,387.8,0,0,11.6875,0,0
"CUS-1472650",2022,3,8,5,5,5,13,3400,0,8,1529,0,107,"Indonesia","Retail","Marketplace","Retained","Semi-Enterprise",8.1318247850072,0,0,0.615384615384615,0,5.75,1.5,169.888888888889,0,0,8.23076923076923,0,0
"CUS-1473000",2022,2.33,7.67,4,3,3.33,60,664,23698,11,895,0,93,"Spain","Retail","Fashion Retailer","Retained","Enterprise",6.49978704065585,10.0731881321402,1974.83333333333,0.183333333333333,394.966666666667,4.5,2.15389569540093,74.5833333333333,0,0,1.55,0,1
"CUS-1473000",2022,2.33,7.67,4,3,3.33,60,664,23698,11,895,0,73,"Spain","Retail","Fashion Retailer","Retained","Enterprise",6.49978704065585,10.0731881321402,1974.83333333333,0.183333333333333,394.966666666667,4.5,2.15389569540093,74.5833333333333,0,0,1.21666666666667,0,1
"CUS-1473000",2022,2.33,7.67,4,3,3.33,60,664,23698,11,895,0,94,"Spain","Retail","Fashion Retailer","Retained","Enterprise",6.49978704065585,10.0731881321402,1974.83333333333,0.183333333333333,394.966666666667,4.5,2.15389569540093,74.5833333333333,0,0,1.56666666666667,0,1
"CUS-1473900",2022,1.5,8.75,5,4.75,4.75,23,5688,231831,9,979,0,115,"Vietnam","Automotive","Consumer Electronics","Retained","Enterprise",8.64628976475065,12.3537682504029,23183.1,0.391304347826087,10079.6086956522,5.8125,1.96187622783226,97.9,0,0,5,0,0
"CUS-1473900",2022,1.5,8.75,5,4.75,4.75,23,5688,231831,9,979,0,146,"Vietnam","Automotive","Consumer Electronics","Retained","Enterprise",8.64628976475065,12.3537682504029,23183.1,0.391304347826087,10079.6086956522,5.8125,1.96187622783226,97.9,0,0,6.34782608695652,0,0
"CUS-1473900",2022,1.5,8.75,5,4.75,4.75,23,5688,231831,9,979,0,142,"Vietnam","Automotive","Consumer Electronics","Retained","Enterprise",8.64628976475065,12.3537682504029,23183.1,0.391304347826087,10079.6086956522,5.8125,1.96187622783226,97.9,0,0,6.17391304347826,0,0
"CUS-1473900",2022,1.5,8.75,5,4.75,4.75,23,5688,231831,9,979,0,198,"Vietnam","Automotive","Consumer Electronics","Retained","Enterprise",8.64628976475065,12.3537682504029,23183.1,0.391304347826087,10079.6086956522,5.8125,1.96187622783226,97.9,0,0,8.60869565217391,0,0
"CUS-1475750",2022,2,7.5,3.5,3.5,3,24,1579,165375,16,458,0,175,"Benelux","Retail","Marketplace","Retained","Enterprise",7.36518012602101,12.0159769482622,9727.94117647059,0.666666666666667,6890.625,4.375,2.09662427090152,26.9411764705882,0,0,7.29166666666667,0,0
"CUS-1476150",2022,2,7.8,3.6,3.6,4.4,22,1267,974,25,471,0,184,"Turkey","Automotive","Automotive","Retained","Semi-Enterprise",7.14519613499717,6.88243747099785,37.4615384615385,1.13636363636364,44.2727272727273,4.85,2.00249843945008,18.1153846153846,1,0,8.36363636363636,1,0
"CUS-1476150",2022,2,7.8,3.6,3.6,4.4,22,1267,974,25,471,0,60,"Turkey","Automotive","Automotive","Retained","Semi-Enterprise",7.14519613499717,6.88243747099785,37.4615384615385,1.13636363636364,44.2727272727273,4.85,2.00249843945008,18.1153846153846,1,0,2.72727272727273,1,0
"CUS-1476150",2022,2,7.8,3.6,3.6,4.4,22,1267,974,25,471,0,162,"Turkey","Automotive","Automotive","Retained","Semi-Enterprise",7.14519613499717,6.88243747099785,37.4615384615385,1.13636363636364,44.2727272727273,4.85,2.00249843945008,18.1153846153846,1,0,7.36363636363636,1,0
"CUS-1476450",2022,1.5,10,5,5,5,25,300,0,11,687.5,0,143,"Turkey","Transportation and Logistics","Transportation and Logistics","Retained","Long-tail",5.70711026474888,0,0,0.44,0,6.25,2.5,57.2916666666667,0,0,5.72,0,0
